chr	start	stop	arm	chr_arm	band
1	203350001	203400000	q	1q	q32.1
1	203400001	203450000	q	1q	q32.1
1	203450001	203500000	q	1q	q32.1
1	203500001	203550000	q	1q	q32.1
1	203550001	203600000	q	1q	q32.1
1	203600001	203650000	q	1q	q32.1
1	203650001	203700000	q	1q	q32.1
1	203700001	203750000	q	1q	q32.1
1	203750001	203800000	q	1q	q32.1
1	203800001	203850000	q	1q	q32.1
1	203850001	203900000	q	1q	q32.1
1	203900001	203950000	q	1q	q32.1
1	203950001	204000000	q	1q	q32.1
1	204000001	204050000	q	1q	q32.1
1	204050001	204100000	q	1q	q32.1
1	204100001	204150000	q	1q	q32.1
1	204150001	204200000	q	1q	q32.1
1	204200001	204250000	q	1q	q32.1
1	204250001	204300000	q	1q	q32.1
1	204300001	204350000	q	1q	q32.1
1	204350001	204400000	q	1q	q32.1
1	204400001	204450000	q	1q	q32.1
1	204450001	204500000	q	1q	q32.1
1	204500001	204550000	q	1q	q32.1
1	204550001	204600000	q	1q	q32.1
1	204600001	204650000	q	1q	q32.1
1	204650001	204700000	q	1q	q32.1
1	204700001	204750000	q	1q	q32.1
1	204750001	204800000	q	1q	q32.1
1	204800001	204850000	q	1q	q32.1
1	204850001	204900000	q	1q	q32.1
1	204900001	204950000	q	1q	q32.1
1	204950001	205000000	q	1q	q32.1
1	205000001	205050000	q	1q	q32.1
1	205050001	205100000	q	1q	q32.1
1	205100001	205150000	q	1q	q32.1
1	205150001	205200000	q	1q	q32.1
1	205200001	205250000	q	1q	q32.1
1	205250001	205300000	q	1q	q32.1
1	205300001	205350000	q	1q	q32.1
1	205350001	205400000	q	1q	q32.1
1	205400001	205450000	q	1q	q32.1
1	205450001	205500000	q	1q	q32.1
1	205500001	205550000	q	1q	q32.1
1	205550001	205600000	q	1q	q32.1
1	205600001	205650000	q	1q	q32.1
1	205650001	205700000	q	1q	q32.1
1	205700001	205750000	q	1q	q32.1
1	205750001	205800000	q	1q	q32.1
1	205800001	205850000	q	1q	q32.1
1	205850001	205900000	q	1q	q32.1
1	205900001	205950000	q	1q	q32.1
1	205950001	206000000	q	1q	q32.1
1	206000001	206050000	q	1q	q32.1
1	206050001	206100000	q	1q	q32.1
1	206100001	206150000	q	1q	q32.1
1	206150001	206200000	q	1q	q32.1
1	206200001	206250000	q	1q	q32.1
1	206250001	206300000	q	1q	q32.1
1	206300001	206350000	q	1q	q32.1
1	206350001	206400000	q	1q	q32.1
1	206400001	206450000	q	1q	q32.1
1	206450001	206500000	q	1q	q32.1
1	206500001	206550000	q	1q	q32.1
1	206550001	206600000	q	1q	q32.1
1	206600001	206650000	q	1q	q32.1
1	206650001	206700000	q	1q	q32.1
1	206700001	206750000	q	1q	q32.1
1	206750001	206800000	q	1q	q32.1
1	206800001	206850000	q	1q	q32.1
1	206850001	206900000	q	1q	q32.1
1	206900001	206950000	q	1q	q32.1
1	206950001	207000000	q	1q	q32.1
1	207000001	207050000	q	1q	q32.1
1	207050001	207100000	q	1q	q32.1
1	207100001	207150000	q	1q	q32.2
1	207150001	207200000	q	1q	q32.2
1	207200001	207250000	q	1q	q32.2
1	207250001	207300000	q	1q	q32.2
1	207300001	207350000	q	1q	q32.2
1	207350001	207400000	q	1q	q32.2
1	207400001	207450000	q	1q	q32.2
1	207450001	207500000	q	1q	q32.2
1	207500001	207550000	q	1q	q32.2
1	207550001	207600000	q	1q	q32.2
1	207600001	207650000	q	1q	q32.2
1	207650001	207700000	q	1q	q32.2
1	207700001	207750000	q	1q	q32.2
1	207750001	207800000	q	1q	q32.2
1	207800001	207850000	q	1q	q32.2
1	207850001	207900000	q	1q	q32.2
1	207900001	207950000	q	1q	q32.2
1	207950001	208000000	q	1q	q32.2
1	208000001	208050000	q	1q	q32.2
1	208050001	208100000	q	1q	q32.2
1	208100001	208150000	q	1q	q32.2
1	208150001	208200000	q	1q	q32.2
1	208200001	208250000	q	1q	q32.2
1	208250001	208300000	q	1q	q32.2
1	208300001	208350000	q	1q	q32.2
1	208350001	208400000	q	1q	q32.2
1	208400001	208450000	q	1q	q32.2
1	208450001	208500000	q	1q	q32.2
1	208500001	208550000	q	1q	q32.2
1	208550001	208600000	q	1q	q32.2
1	208600001	208650000	q	1q	q32.2
1	208650001	208700000	q	1q	q32.2
1	208700001	208750000	q	1q	q32.2
1	208750001	208800000	q	1q	q32.2
1	208800001	208850000	q	1q	q32.2
1	208850001	208900000	q	1q	q32.2
1	208900001	208950000	q	1q	q32.2
1	208950001	209000000	q	1q	q32.2
1	209000001	209050000	q	1q	q32.2
1	209050001	209100000	q	1q	q32.2
1	209100001	209150000	q	1q	q32.2
1	209150001	209200000	q	1q	q32.2
1	209200001	209250000	q	1q	q32.2
1	209250001	209300000	q	1q	q32.2
1	209300001	209350000	q	1q	q32.2
1	209350001	209400000	q	1q	q32.2
1	209400001	209450000	q	1q	q32.2
1	209450001	209500000	q	1q	q32.2
1	209500001	209550000	q	1q	q32.2
1	209550001	209600000	q	1q	q32.2
1	209600001	209650000	q	1q	q32.2
1	209650001	209700000	q	1q	q32.2
1	209700001	209750000	q	1q	q32.2
1	209750001	209800000	q	1q	q32.2
1	209800001	209850000	q	1q	q32.2
1	209850001	209900000	q	1q	q32.2
1	209900001	209950000	q	1q	q32.2
1	209950001	210000000	q	1q	q32.2
1	210000001	210050000	q	1q	q32.2
1	210050001	210100000	q	1q	q32.2
1	210100001	210150000	q	1q	q32.2
1	210150001	210200000	q	1q	q32.2
1	210200001	210250000	q	1q	q32.2
1	210250001	210300000	q	1q	q32.2
1	210300001	210350000	q	1q	q32.2
1	210350001	210400000	q	1q	q32.2
1	210400001	210450000	q	1q	q32.2
1	210450001	210500000	q	1q	q32.2
1	210500001	210550000	q	1q	q32.2
1	210550001	210600000	q	1q	q32.2
1	210600001	210650000	q	1q	q32.2
1	210650001	210700000	q	1q	q32.2
1	210700001	210750000	q	1q	q32.2
1	210750001	210800000	q	1q	q32.2
1	210800001	210850000	q	1q	q32.2
1	210850001	210900000	q	1q	q32.2
1	210900001	210950000	q	1q	q32.2
1	210950001	211000000	q	1q	q32.2
1	211000001	211050000	q	1q	q32.2
1	211050001	211100000	q	1q	q32.2
1	211100001	211150000	q	1q	q32.2
1	211150001	211200000	q	1q	q32.2
1	211200001	211250000	q	1q	q32.2
1	211250001	211300000	q	1q	q32.2
1	211300001	211350000	q	1q	q32.3
1	211350001	211400000	q	1q	q32.3
1	211400001	211450000	q	1q	q32.3
1	211450001	211500000	q	1q	q32.3
1	211500001	211550000	q	1q	q32.3
1	211550001	211600000	q	1q	q32.3
1	211600001	211650000	q	1q	q32.3
1	211650001	211700000	q	1q	q32.3
1	211700001	211750000	q	1q	q32.3
1	211750001	211800000	q	1q	q32.3
1	211800001	211850000	q	1q	q32.3
1	211850001	211900000	q	1q	q32.3
1	211900001	211950000	q	1q	q32.3
1	211950001	212000000	q	1q	q32.3
1	212000001	212050000	q	1q	q32.3
1	212050001	212100000	q	1q	q32.3
1	212100001	212150000	q	1q	q32.3
1	212150001	212200000	q	1q	q32.3
1	212200001	212250000	q	1q	q32.3
1	212250001	212300000	q	1q	q32.3
1	212300001	212350000	q	1q	q32.3
1	212350001	212400000	q	1q	q32.3
1	212400001	212450000	q	1q	q32.3
1	212450001	212500000	q	1q	q32.3
1	212500001	212550000	q	1q	q32.3
1	212550001	212600000	q	1q	q32.3
1	212600001	212650000	q	1q	q32.3
1	212650001	212700000	q	1q	q32.3
1	212700001	212750000	q	1q	q32.3
1	212750001	212800000	q	1q	q32.3
1	212800001	212850000	q	1q	q32.3
1	212850001	212900000	q	1q	q32.3
1	212900001	212950000	q	1q	q32.3
1	212950001	213000000	q	1q	q32.3
1	213000001	213050000	q	1q	q32.3
1	213050001	213100000	q	1q	q32.3
1	213100001	213150000	q	1q	q32.3
1	213150001	213200000	q	1q	q32.3
1	213200001	213250000	q	1q	q32.3
1	213250001	213300000	q	1q	q32.3
1	213300001	213350000	q	1q	q32.3
1	213350001	213400000	q	1q	q32.3
1	213400001	213450000	q	1q	q32.3
1	213450001	213500000	q	1q	q32.3
1	213500001	213550000	q	1q	q32.3
1	213550001	213600000	q	1q	q32.3
1	213600001	213650000	q	1q	q32.3
1	213650001	213700000	q	1q	q32.3
1	213700001	213750000	q	1q	q32.3
1	213750001	213800000	q	1q	q32.3
1	213800001	213850000	q	1q	q32.3
1	213850001	213900000	q	1q	q32.3
1	213900001	213950000	q	1q	q32.3
1	213950001	214000000	q	1q	q32.3
1	214000001	214050000	q	1q	q32.3
1	214050001	214100000	q	1q	q32.3
1	214100001	214150000	q	1q	q32.3
1	214150001	214200000	q	1q	q32.3
1	214200001	214250000	q	1q	q32.3
1	214250001	214300000	q	1q	q32.3
1	214300001	214350000	q	1q	q32.3
1	214350001	214400000	q	1q	q32.3
1	214400001	214450000	q	1q	q41
1	214450001	214500000	q	1q	q41
1	214500001	214550000	q	1q	q41
1	214550001	214600000	q	1q	q41
1	214600001	214650000	q	1q	q41
1	214650001	214700000	q	1q	q41
1	214700001	214750000	q	1q	q41
1	214750001	214800000	q	1q	q41
1	214800001	214850000	q	1q	q41
1	214850001	214900000	q	1q	q41
1	214900001	214950000	q	1q	q41
1	214950001	215000000	q	1q	q41
1	215000001	215050000	q	1q	q41
1	215050001	215100000	q	1q	q41
1	215100001	215150000	q	1q	q41
1	215150001	215200000	q	1q	q41
1	215200001	215250000	q	1q	q41
1	215250001	215300000	q	1q	q41
1	215300001	215350000	q	1q	q41
1	215350001	215400000	q	1q	q41
1	215400001	215450000	q	1q	q41
1	215450001	215500000	q	1q	q41
1	215500001	215550000	q	1q	q41
1	215550001	215600000	q	1q	q41
1	215600001	215650000	q	1q	q41
1	215650001	215700000	q	1q	q41
1	215700001	215750000	q	1q	q41
1	215750001	215800000	q	1q	q41
1	215800001	215850000	q	1q	q41
1	215850001	215900000	q	1q	q41
1	215900001	215950000	q	1q	q41
1	215950001	216000000	q	1q	q41
1	216000001	216050000	q	1q	q41
1	216050001	216100000	q	1q	q41
1	216100001	216150000	q	1q	q41
1	216150001	216200000	q	1q	q41
1	216200001	216250000	q	1q	q41
1	216250001	216300000	q	1q	q41
1	216300001	216350000	q	1q	q41
1	216350001	216400000	q	1q	q41
1	216400001	216450000	q	1q	q41
1	216450001	216500000	q	1q	q41
1	216500001	216550000	q	1q	q41
1	216550001	216600000	q	1q	q41
1	216600001	216650000	q	1q	q41
1	216650001	216700000	q	1q	q41
1	216700001	216750000	q	1q	q41
1	216750001	216800000	q	1q	q41
1	216800001	216850000	q	1q	q41
1	216850001	216900000	q	1q	q41
1	216900001	216950000	q	1q	q41
1	216950001	217000000	q	1q	q41
1	217000001	217050000	q	1q	q41
1	217050001	217100000	q	1q	q41
1	217100001	217150000	q	1q	q41
1	217150001	217200000	q	1q	q41
1	217200001	217250000	q	1q	q41
1	217250001	217300000	q	1q	q41
1	217300001	217350000	q	1q	q41
1	217350001	217400000	q	1q	q41
1	217400001	217450000	q	1q	q41
1	217450001	217500000	q	1q	q41
1	217500001	217550000	q	1q	q41
1	217550001	217600000	q	1q	q41
1	217600001	217650000	q	1q	q41
1	217650001	217700000	q	1q	q41
1	217700001	217750000	q	1q	q41
1	217750001	217800000	q	1q	q41
1	217800001	217850000	q	1q	q41
1	217850001	217900000	q	1q	q41
1	217900001	217950000	q	1q	q41
1	217950001	218000000	q	1q	q41
1	218000001	218050000	q	1q	q41
1	218050001	218100000	q	1q	q41
1	218100001	218150000	q	1q	q41
1	218150001	218200000	q	1q	q41
1	218200001	218250000	q	1q	q41
1	218250001	218300000	q	1q	q41
1	218300001	218350000	q	1q	q41
1	218350001	218400000	q	1q	q41
1	218400001	218450000	q	1q	q41
1	218450001	218500000	q	1q	q41
1	218500001	218550000	q	1q	q41
1	218550001	218600000	q	1q	q41
1	218600001	218650000	q	1q	q41
1	218650001	218700000	q	1q	q41
1	218700001	218750000	q	1q	q41
1	218750001	218800000	q	1q	q41
1	218800001	218850000	q	1q	q41
1	218850001	218900000	q	1q	q41
1	218900001	218950000	q	1q	q41
1	218950001	219000000	q	1q	q41
1	219000001	219050000	q	1q	q41
1	219050001	219100000	q	1q	q41
1	219100001	219150000	q	1q	q41
1	219150001	219200000	q	1q	q41
1	219200001	219250000	q	1q	q41
1	219250001	219300000	q	1q	q41
1	219300001	219350000	q	1q	q41
1	219350001	219400000	q	1q	q41
1	219400001	219450000	q	1q	q41
1	219450001	219500000	q	1q	q41
1	219500001	219550000	q	1q	q41
1	219550001	219600000	q	1q	q41
1	219600001	219650000	q	1q	q41
1	219650001	219700000	q	1q	q41
1	219700001	219750000	q	1q	q41
1	219750001	219800000	q	1q	q41
1	219800001	219850000	q	1q	q41
1	219850001	219900000	q	1q	q41
1	219900001	219950000	q	1q	q41
1	219950001	220000000	q	1q	q41
1	220000001	220050000	q	1q	q41
1	220050001	220100000	q	1q	q41
1	220100001	220150000	q	1q	q41
1	220150001	220200000	q	1q	q41
1	220200001	220250000	q	1q	q41
1	220250001	220300000	q	1q	q41
1	220300001	220350000	q	1q	q41
1	220350001	220400000	q	1q	q41
1	220400001	220450000	q	1q	q41
1	220450001	220500000	q	1q	q41
1	220500001	220550000	q	1q	q41
1	220550001	220600000	q	1q	q41
1	220600001	220650000	q	1q	q41
1	220650001	220700000	q	1q	q41
1	220700001	220750000	q	1q	q41
1	220750001	220800000	q	1q	q41
1	220800001	220850000	q	1q	q41
1	220850001	220900000	q	1q	q41
1	220900001	220950000	q	1q	q41
1	220950001	221000000	q	1q	q41
1	221000001	221050000	q	1q	q41
1	221050001	221100000	q	1q	q41
1	221100001	221150000	q	1q	q41
1	221150001	221200000	q	1q	q41
1	221200001	221250000	q	1q	q41
1	221250001	221300000	q	1q	q41
1	221300001	221350000	q	1q	q41
1	221350001	221400000	q	1q	q41
1	221400001	221450000	q	1q	q41
1	221450001	221500000	q	1q	q41
1	221500001	221550000	q	1q	q41
1	221550001	221600000	q	1q	q41
1	221600001	221650000	q	1q	q41
1	221650001	221700000	q	1q	q41
1	221700001	221750000	q	1q	q41
1	221750001	221800000	q	1q	q41
1	221800001	221850000	q	1q	q41
1	221850001	221900000	q	1q	q41
1	221900001	221950000	q	1q	q41
1	221950001	222000000	q	1q	q41
1	222000001	222050000	q	1q	q41
1	222050001	222100000	q	1q	q41
1	222100001	222150000	q	1q	q41
1	222150001	222200000	q	1q	q41
1	222200001	222250000	q	1q	q41
1	222250001	222300000	q	1q	q41
1	222300001	222350000	q	1q	q41
1	222350001	222400000	q	1q	q41
1	222400001	222450000	q	1q	q41
1	222450001	222500000	q	1q	q41
1	222500001	222550000	q	1q	q41
1	222550001	222600000	q	1q	q41
1	222600001	222650000	q	1q	q41
1	222650001	222700000	q	1q	q41
1	222700001	222750000	q	1q	q41
1	222750001	222800000	q	1q	q41
1	222800001	222850000	q	1q	q41
1	222850001	222900000	q	1q	q41
1	222900001	222950000	q	1q	q41
1	222950001	223000000	q	1q	q41
1	223000001	223050000	q	1q	q41
1	223050001	223100000	q	1q	q41
1	223100001	223150000	q	1q	q41
1	223150001	223200000	q	1q	q41
1	223200001	223250000	q	1q	q41
1	223250001	223300000	q	1q	q41
1	223300001	223350000	q	1q	q41
1	223350001	223400000	q	1q	q41
1	223400001	223450000	q	1q	q41
1	223450001	223500000	q	1q	q41
1	223500001	223550000	q	1q	q41
1	223550001	223600000	q	1q	q41
1	223600001	223650000	q	1q	q41
1	223650001	223700000	q	1q	q41
1	223700001	223750000	q	1q	q41
1	223750001	223800000	q	1q	q41
1	223800001	223850000	q	1q	q41
1	223850001	223900000	q	1q	q41
1	223900001	223950000	q	1q	q42.11
1	223950001	224000000	q	1q	q42.11
1	224000001	224050000	q	1q	q42.11
1	224050001	224100000	q	1q	q42.11
1	224100001	224150000	q	1q	q42.11
1	224150001	224200000	q	1q	q42.11
1	224200001	224250000	q	1q	q42.11
1	224250001	224300000	q	1q	q42.11
1	224300001	224350000	q	1q	q42.11
1	224350001	224400000	q	1q	q42.11
1	224400001	224450000	q	1q	q42.12
1	224450001	224500000	q	1q	q42.12
1	224500001	224550000	q	1q	q42.12
1	224550001	224600000	q	1q	q42.12
1	224600001	224650000	q	1q	q42.12
1	224650001	224700000	q	1q	q42.12
1	224700001	224750000	q	1q	q42.12
1	224750001	224800000	q	1q	q42.12
1	224800001	224850000	q	1q	q42.12
1	224850001	224900000	q	1q	q42.12
1	224900001	224950000	q	1q	q42.12
1	224950001	225000000	q	1q	q42.12
1	225000001	225050000	q	1q	q42.12
1	225050001	225100000	q	1q	q42.12
1	225100001	225150000	q	1q	q42.12
1	225150001	225200000	q	1q	q42.12
1	225200001	225250000	q	1q	q42.12
1	225250001	225300000	q	1q	q42.12
1	225300001	225350000	q	1q	q42.12
1	225350001	225400000	q	1q	q42.12
1	225400001	225450000	q	1q	q42.12
1	225450001	225500000	q	1q	q42.12
1	225500001	225550000	q	1q	q42.12
1	225550001	225600000	q	1q	q42.12
1	225600001	225650000	q	1q	q42.12
1	225650001	225700000	q	1q	q42.12
1	225700001	225750000	q	1q	q42.12
1	225750001	225800000	q	1q	q42.12
1	225800001	225850000	q	1q	q42.12
1	225850001	225900000	q	1q	q42.12
1	225900001	225950000	q	1q	q42.12
1	225950001	226000000	q	1q	q42.12
1	226000001	226050000	q	1q	q42.12
1	226050001	226100000	q	1q	q42.12
1	226100001	226150000	q	1q	q42.12
1	226150001	226200000	q	1q	q42.12
1	226200001	226250000	q	1q	q42.12
1	226250001	226300000	q	1q	q42.12
1	226300001	226350000	q	1q	q42.12
1	226350001	226400000	q	1q	q42.12
1	226400001	226450000	q	1q	q42.12
1	226450001	226500000	q	1q	q42.12
1	226500001	226550000	q	1q	q42.12
1	226550001	226600000	q	1q	q42.12
1	226600001	226650000	q	1q	q42.12
1	226650001	226700000	q	1q	q42.12
1	226700001	226750000	q	1q	q42.12
1	226750001	226800000	q	1q	q42.12
1	226800001	226850000	q	1q	q42.13
1	226850001	226900000	q	1q	q42.13
1	226900001	226950000	q	1q	q42.13
1	226950001	227000000	q	1q	q42.13
1	227000001	227050000	q	1q	q42.13
1	227050001	227100000	q	1q	q42.13
1	227100001	227150000	q	1q	q42.13
1	227150001	227200000	q	1q	q42.13
1	227200001	227250000	q	1q	q42.13
1	227250001	227300000	q	1q	q42.13
1	227300001	227350000	q	1q	q42.13
1	227350001	227400000	q	1q	q42.13
1	227400001	227450000	q	1q	q42.13
1	227450001	227500000	q	1q	q42.13
1	227500001	227550000	q	1q	q42.13
1	227550001	227600000	q	1q	q42.13
1	227600001	227650000	q	1q	q42.13
1	227650001	227700000	q	1q	q42.13
1	227700001	227750000	q	1q	q42.13
1	227750001	227800000	q	1q	q42.13
1	227800001	227850000	q	1q	q42.13
1	227850001	227900000	q	1q	q42.13
1	227900001	227950000	q	1q	q42.13
1	227950001	228000000	q	1q	q42.13
1	228000001	228050000	q	1q	q42.13
1	228050001	228100000	q	1q	q42.13
1	228100001	228150000	q	1q	q42.13
1	228150001	228200000	q	1q	q42.13
1	228200001	228250000	q	1q	q42.13
1	228250001	228300000	q	1q	q42.13
1	228300001	228350000	q	1q	q42.13
1	228350001	228400000	q	1q	q42.13
1	228400001	228450000	q	1q	q42.13
1	228450001	228500000	q	1q	q42.13
1	228500001	228550000	q	1q	q42.13
1	228550001	228600000	q	1q	q42.13
1	228600001	228650000	q	1q	q42.13
1	228650001	228700000	q	1q	q42.13
1	228700001	228750000	q	1q	q42.13
1	228750001	228800000	q	1q	q42.13
1	228800001	228850000	q	1q	q42.13
1	228850001	228900000	q	1q	q42.13
1	228900001	228950000	q	1q	q42.13
1	228950001	229000000	q	1q	q42.13
1	229000001	229050000	q	1q	q42.13
1	229050001	229100000	q	1q	q42.13
1	229100001	229150000	q	1q	q42.13
1	229150001	229200000	q	1q	q42.13
1	229200001	229250000	q	1q	q42.13
1	229250001	229300000	q	1q	q42.13
1	229300001	229350000	q	1q	q42.13
1	229350001	229400000	q	1q	q42.13
1	229400001	229450000	q	1q	q42.13
1	229450001	229500000	q	1q	q42.13
1	229500001	229550000	q	1q	q42.13
1	229550001	229600000	q	1q	q42.13
1	229600001	229650000	q	1q	q42.13
1	229650001	229700000	q	1q	q42.13
1	229700001	229750000	q	1q	q42.13
1	229750001	229800000	q	1q	q42.13
1	229800001	229850000	q	1q	q42.13
1	229850001	229900000	q	1q	q42.13
1	229900001	229950000	q	1q	q42.13
1	229950001	230000000	q	1q	q42.13
1	230000001	230050000	q	1q	q42.13
1	230050001	230100000	q	1q	q42.13
1	230100001	230150000	q	1q	q42.13
1	230150001	230200000	q	1q	q42.13
1	230200001	230250000	q	1q	q42.13
1	230250001	230300000	q	1q	q42.13
1	230300001	230350000	q	1q	q42.13
1	230350001	230400000	q	1q	q42.13
1	230400001	230450000	q	1q	q42.13
1	230450001	230500000	q	1q	q42.13
1	230500001	230550000	q	1q	q42.2
1	230550001	230600000	q	1q	q42.2
1	230600001	230650000	q	1q	q42.2
1	230650001	230700000	q	1q	q42.2
1	230700001	230750000	q	1q	q42.2
1	230750001	230800000	q	1q	q42.2
1	230800001	230850000	q	1q	q42.2
1	230850001	230900000	q	1q	q42.2
1	230900001	230950000	q	1q	q42.2
1	230950001	231000000	q	1q	q42.2
1	231000001	231050000	q	1q	q42.2
1	231050001	231100000	q	1q	q42.2
1	231100001	231150000	q	1q	q42.2
1	231150001	231200000	q	1q	q42.2
1	231200001	231250000	q	1q	q42.2
1	231250001	231300000	q	1q	q42.2
1	231300001	231350000	q	1q	q42.2
1	231350001	231400000	q	1q	q42.2
1	231400001	231450000	q	1q	q42.2
1	231450001	231500000	q	1q	q42.2
1	231500001	231550000	q	1q	q42.2
1	231550001	231600000	q	1q	q42.2
1	231600001	231650000	q	1q	q42.2
1	231650001	231700000	q	1q	q42.2
1	231700001	231750000	q	1q	q42.2
1	231750001	231800000	q	1q	q42.2
1	231800001	231850000	q	1q	q42.2
1	231850001	231900000	q	1q	q42.2
1	231900001	231950000	q	1q	q42.2
1	231950001	232000000	q	1q	q42.2
1	232000001	232050000	q	1q	q42.2
1	232050001	232100000	q	1q	q42.2
1	232100001	232150000	q	1q	q42.2
1	232150001	232200000	q	1q	q42.2
1	232200001	232250000	q	1q	q42.2
1	232250001	232300000	q	1q	q42.2
1	232300001	232350000	q	1q	q42.2
1	232350001	232400000	q	1q	q42.2
1	232400001	232450000	q	1q	q42.2
1	232450001	232500000	q	1q	q42.2
1	232500001	232550000	q	1q	q42.2
1	232550001	232600000	q	1q	q42.2
1	232600001	232650000	q	1q	q42.2
1	232650001	232700000	q	1q	q42.2
1	232700001	232750000	q	1q	q42.2
1	232750001	232800000	q	1q	q42.2
1	232800001	232850000	q	1q	q42.2
1	232850001	232900000	q	1q	q42.2
1	232900001	232950000	q	1q	q42.2
1	232950001	233000000	q	1q	q42.2
1	233000001	233050000	q	1q	q42.2
1	233050001	233100000	q	1q	q42.2
1	233100001	233150000	q	1q	q42.2
1	233150001	233200000	q	1q	q42.2
1	233200001	233250000	q	1q	q42.2
1	233250001	233300000	q	1q	q42.2
1	233300001	233350000	q	1q	q42.2
1	233350001	233400000	q	1q	q42.2
1	233400001	233450000	q	1q	q42.2
1	233450001	233500000	q	1q	q42.2
1	233500001	233550000	q	1q	q42.2
1	233550001	233600000	q	1q	q42.2
1	233600001	233650000	q	1q	q42.2
1	233650001	233700000	q	1q	q42.2
1	233700001	233750000	q	1q	q42.2
1	233750001	233800000	q	1q	q42.2
1	233800001	233850000	q	1q	q42.2
1	233850001	233900000	q	1q	q42.2
1	233900001	233950000	q	1q	q42.2
1	233950001	234000000	q	1q	q42.2
1	234000001	234050000	q	1q	q42.2
1	234050001	234100000	q	1q	q42.2
1	234100001	234150000	q	1q	q42.2
1	234150001	234200000	q	1q	q42.2
1	234200001	234250000	q	1q	q42.2
1	234250001	234300000	q	1q	q42.2
1	234300001	234350000	q	1q	q42.2
1	234350001	234400000	q	1q	q42.2
1	234400001	234450000	q	1q	q42.2
1	234450001	234500000	q	1q	q42.2
1	234500001	234550000	q	1q	q42.2
1	234550001	234600000	q	1q	q42.2
1	234600001	234650000	q	1q	q42.3
1	234650001	234700000	q	1q	q42.3
1	234700001	234750000	q	1q	q42.3
1	234750001	234800000	q	1q	q42.3
1	234800001	234850000	q	1q	q42.3
1	234850001	234900000	q	1q	q42.3
1	234900001	234950000	q	1q	q42.3
1	234950001	235000000	q	1q	q42.3
1	235000001	235050000	q	1q	q42.3
1	235050001	235100000	q	1q	q42.3
1	235100001	235150000	q	1q	q42.3
1	235150001	235200000	q	1q	q42.3
1	235200001	235250000	q	1q	q42.3
1	235250001	235300000	q	1q	q42.3
1	235300001	235350000	q	1q	q42.3
1	235350001	235400000	q	1q	q42.3
1	235400001	235450000	q	1q	q42.3
1	235450001	235500000	q	1q	q42.3
1	235500001	235550000	q	1q	q42.3
1	235550001	235600000	q	1q	q42.3
1	235600001	235650000	q	1q	q42.3
1	235650001	235700000	q	1q	q42.3
1	235700001	235750000	q	1q	q42.3
1	235750001	235800000	q	1q	q42.3
1	235800001	235850000	q	1q	q42.3
1	235850001	235900000	q	1q	q42.3
1	235900001	235950000	q	1q	q42.3
1	235950001	236000000	q	1q	q42.3
1	236000001	236050000	q	1q	q42.3
1	236050001	236100000	q	1q	q42.3
1	236100001	236150000	q	1q	q42.3
1	236150001	236200000	q	1q	q42.3
1	236200001	236250000	q	1q	q42.3
1	236250001	236300000	q	1q	q42.3
1	236300001	236350000	q	1q	q42.3
1	236350001	236400000	q	1q	q42.3
1	236400001	236450000	q	1q	q43
1	236450001	236500000	q	1q	q43
1	236500001	236550000	q	1q	q43
1	236550001	236600000	q	1q	q43
1	236600001	236650000	q	1q	q43
1	236650001	236700000	q	1q	q43
1	236700001	236750000	q	1q	q43
1	236750001	236800000	q	1q	q43
1	236800001	236850000	q	1q	q43
1	236850001	236900000	q	1q	q43
1	236900001	236950000	q	1q	q43
1	236950001	237000000	q	1q	q43
